435960724.78571427 -1144478.9895761362 8986.010423863729 
468198069.0714286 -1142087.3607669924 8270.639233007503 
505097942.6964286 -1126767.697 6828.303 
474291589.98214287 -1136391.93825 7600.048144891189 
1232164082.0 -1100716.0 0.0 
533214789.0714286 -1138083.7997971256 7305.808059512761 
1146786385.142857 -1102962.561 860.4390000000003 
528070320.85714287 -1142806.8747486994 7551.125251300735 
526033593.35714287 -1127665.27 5930.730000000003 
218530535.07142857 -1157350.20003125 9447.799968749998 
753641064.8571428 -1116505.5929 5754.407099999997 
1094670042.0 -1104481.223 1375.7422633525484 
210904244.4107143 -1155473.8005974265 11324.199402573533 
972097202.0 -1108246.446 2689.5540000000037 
843147824.8571428 -1112740.23625 4409.763749999998 
1018364785.1428572 -1106728.118125 2204.881874999999 
369743177.41071427 -1142865.744 8787.721559027348 
533494193.35714287 -1127665.516375 5930.483625000001 
240912335.07142857 -1157351.53805 9446.461949999997 
904864385.1428572 -1110493.4525 3549.5475000000006 
324183877.41071427 -1146917.932375 9425.167544513497 
601813939.4285715 -1138289.8112478713 6958.188752128743 
864445562.0 -1112011.669 4034.3309999999983 
458001281.41071427 -1137182.9925 7745.319972496749 
350106909.98214287 -1144496.77625 9071.334878852475 
472764698.5535714 -1142170.1149780666 8558.08660518194 
505625377.41071427 -1134762.751 7269.21365872414 
404738649.98214287 -1140444.35725 8370.53628218214 
171520355.07142857 -1152706.1841598633 17459.47167696948 
190134284.4107143 -1155471.279843866 11326.720156134208 
508022322.6964286 -1126768.0255 6827.974499999997 
418102549.0714286 -1145408.732020181 9375.80615970445 
153548829.69642857 -1149780.6417169117 25382.334276007387 
947575784.8571428 -1108974.7905000001 3065.209499999997 
430223677.41071427 -1138813.78625 8061.8442318084635 
806285185.1428572 -1114258.7311875 4894.268812499999 
562770484.7857143 -1136473.8862207402 6984.00724809416 
1066924944.8571428 -1105209.122 1720.877999999997 
340263961.41071427 -1145286.558125 9160.208130947176 
555875993.3571428 -1127666.8468 5929.153200000001 
150624449.69642857 -1148117.9717615012 21452.961796910393 
525867902.6964286 -1126769.011 6826.989000000001 
491905004.78571427 -1140475.1909701235 7879.809029876516 
225525583.35714287 -1157350.943375 9447.056624999997 
128934727.07142857 -1146673.8622169117 30607.51699688741 
125834728.28571428 -1144643.0204103324 36429.97958966768 
771715122.0 -1115776.892 5379.108 
391672021.41071427 -1141234.56325 8494.612432631278 
748936034.6964285 -1115691.919625 5206.080374999998 
181905335.07142857 -1152708.0386808824 16291.594401801121 
746011654.6964285 -1115691.48425 5206.515749999999 
406827085.71428573 -1145029.1673560687 9070.832643931331 
150624449.69642857 -1149779.4039356618 25386.75302713379 
162621269.69642857 -1148229.7539477095 21279.050603031807 
573404532.0 -1139893.8454330822 7357.154566917743 
147102848.4107143 -1146092.4500735295 20705.549926470587 
147102848.4107143 -1150487.0691544118 25494.981745885598 
147102848.4107143 -1149410.657389706 24733.994458244386 
211069935.07142857 -1157349.95225 9448.047749999998 
540489241.6428572 -1127666.2555 5929.744500000001 
766781614.6964285 -1115693.22575 5204.774250000002 
193058664.4107143 -1155471.9088670325 11326.0911329675 
128934727.07142857 -1146207.9531260026 26759.448090536964 
128934727.07142857 -1141864.4334222688 26639.307167583953 
165913373.7142857 -1152497.5300411764 14306.96051600016 
173373973.7142857 -1153241.0300411764 16718.08356681031 
147102848.4107143 -1146715.3365340908 20778.2802705375 
165913373.7142857 -1153241.0300411764 17701.956419654754 
162024048.4107143 -1150593.0068044118 25248.459993129945 
147102848.4107143 -1149192.1012399732 22085.212318762875 
121474127.07142857 -1142139.5814375 29420.483517996647 
