408023739.6964286 9498.703708185487 
110142817.42857143 43551.52500993421 
470871142.28571427 9169.852951487912 
1232164082.0 0.0 
489384987.125 9118.092706240084 
144125889.125 26360.95714717255 
150624449.69642857 23021.437278369696 
282211441.41071427 10294.027999999998 
261815343.35714287 10309.292456193354 
165913373.7142857 21235.64591840768 
543440468.2678572 9027.715284756749 
211069935.07142857 10485.358014705882 
642644662.8392857 8981.96718399421 
171520355.07142857 18361.565564954588 
176056575.07142857 17036.295374560053 
426883683.4285714 9478.947733346839 
147102848.4107143 23382.586233660135 
195410729.98214287 12450.052846638719 
121474127.07142857 30707.168675207635 
