121474127.07142857 31658.842784873952 
340263961.41071427 9160.208130947176 
1094670042.0 1375.7422633525484 
1232164082.0 0.0 
240912335.07142857 9446.461949999997 
474291589.98214287 7600.048144891189 
190134284.4107143 11326.720156134208 
369743177.41071427 8787.721559027348 
904864385.1428572 3549.5475000000006 
1018364785.1428572 2204.881874999999 
972097202.0 2689.5540000000037 
1066924944.8571428 1720.877999999997 
1146786385.142857 860.4390000000003 
430223677.41071427 8061.8442318084635 
843147824.8571428 4409.763749999998 
218530535.07142857 9447.799968749998 
193058664.4107143 11326.0911329675 
947575784.8571428 3065.209499999997 
324183877.41071427 9425.167544513497 
806285185.1428572 4894.268812499999 
864445562.0 4034.3309999999983 
404738649.98214287 8370.53628218214 
533494193.35714287 5930.483625000001 
210904244.4107143 11324.199402573533 
526033593.35714287 5930.730000000003 
505097942.6964286 6828.303 
165913373.7142857 16528.00424080882 
458001281.41071427 7745.319972496749 
555875993.3571428 5929.153200000001 
176489512.2857143 16448.43045326788 
211069935.07142857 9448.047749999998 
350106909.98214287 9071.334878852475 
748936034.6964285 5206.080374999998 
746011654.6964285 5206.515749999999 
540489241.6428572 5929.744500000001 
162024048.4107143 20620.385857894435 
391672021.41071427 8494.612432631278 
508022322.6964286 6827.974499999997 
766781614.6964285 5204.774250000002 
525867902.6964286 6826.989000000001 
147102848.4107143 20778.2802705375 
225525583.35714287 9447.056624999997 
128934727.07142857 26759.448090536964 
110142817.42857143 37495.07134246957 
